codigo_de_osinergmin,razon_social,ruc,direccion,distrito,n
8132,INVERSIONES Y COMERCIALIZACION MAKA S.A.,20160404796,AV. JAVIER PRADO ESTE N° 4885  URB. CAMACHO,LA MOLINA,476
8153,ESTACIONES DE SERVICIOS CLE S.A.C,20522671534,"AV. JUAN PARDO DE ZELA N° 845 - 849, ESQ. CON PASAJE SAN ROBERTO",LINCE,590
8154,SERVICENTRO LA ALAMEDA S.A.C.,20337657037,"AV. CARLOS IZAGUIRRE ESQUINA CON AV. SANTA ROSA MZ. A LOTE 19, URB. LA FLORIDA",SAN MARTIN DE PORRES,281
8157,SERVICENTRO UNIVERSAL S.R.LTDA.,20202997113,AV. APURIMAC ESQ. AV. SANTIAGO DE CHUCO N° 501 - COOPERATIVA UNIVERSAL,SANTA ANITA,515
8176,ESTACION DE SERVICIOS EL PINO E.I.R.L.,20346680351,"JR. MANUEL ECHEANDIA N° 586 ESQ. CON AV. CIRCUNVALACIÓN MZ. A, LOTES 6,7 Y 8, URB. LOTIZACIÓN INDUSTRIAL EL PINO",SAN LUIS,346
8196,REPSOL COMERCIAL S.A.C.,20503840121,AV. PUENTE PIEDRA N° 1365,PUENTE PIEDRA,961
82148,INVERSIONES Y SERVICIOS JULIO III S.A.C.,20549233334,"INTERSECCION AV. CENTRAL Y AV. LAS TORRES MZ.C, LOTES 8, 9, 10 Y 11, ASOC. DE VIVIENDA. SANTA MARIA DE NARANJAL.",SAN MARTIN DE PORRES,192
82159,INVERSIONES PACO HUAYCAN S.A.C.,20557812491,"AV. ANDRES AVELINO CACERES LOTE 9-10, MZ.P, AA. HH. HUAYCAN",ATE,166
82208,MERCEDES SOLEDAD MANCO ARROYO DE SANCHEZ,10090085030,"AV. FERROCARRIL ESQUINA CON PRIMERO DE MAYO, COOPERATIVA LOS HUANCAS, MZ. N, LT. 1",EL AGUSTINO,8
82208,MERCEDES SOLEDAD MANCO ARROYO DE SANCHEZ,10090085030,AV. FERROCARRIL ESQUINO CON 1º DE MAYO,EL AGUSTINO,37
8222,EMPRESA DE TRANSPORTES UNIDOS DOCE DE NOVIEMBRE S.A.,20123499558,MZ. J-10. LT. 1 - PAMPLONA ALTA SECTOR LEONCIO PRADO,SAN JUAN DE MIRAFLORES,9
8224,GLOBAL FUEL S.A.,20565643496,ESQ. AV. ZORRITOS Y AV. TINGO MARIA,BREÑA,367
8224,REPSOL COMERCIAL S.A.C.,20503840121,ESQ. AV. ZORRITOS Y AV. TINGO MARIA,BREÑA,978
8225,BAC PETROL S.A.C.,20387366475,"AV. NICOLAS AYLLON N° 7174, URB. PARCELACIÓN LA ESTRELLA",ATE,248
8225,REPSOL COMERCIAL S.A.C.,20503840121,"AV. NICOLAS AYLLON N° 7174, URB. PARCELACIÓN LA ESTRELLA",ATE,229
82267,SERVICENTRO Y TRANSPORTES  CONTRERAS S.A.C.,20521396271,"AV. BERTELLO MZ G LOTES 1, 2 Y 3, PROGRAMA DE VIVIENDA SAN REMO III Y LOTES 2 Y 3 DE LA MZ. B DEL PROGRAMA DE VIVIENDA FHILADELFIA IV ETAPA",SAN MARTIN DE PORRES,83
8228,COESTI S.A.,20127765279,AV. ARGENTINA N° 1801,LIMA,515
8235,SHENANDOA S.A.,20147847727,AV. CAMINOS DEL INCA N° 194  Y CALLE PUNTA PEJERREY,SANTIAGO DE SURCO,220
8235,SHENANDOA S.A.C.,20147847727,"AV. CAMINOS DEL INCA N° 194, URB. TAMBO DE MONTERRICO",SANTIAGO DE SURCO,171
82419,EDWIN RUDY ESPINOZA CASTRO,10160160271,AV. 25 DE ENERO (ANTES 22 DE AGOSTO) SUB LOTE 5A Y 5D. ESQUINA CALLE HACIENDA. URB. INFANTAS,SAN MARTIN DE PORRES,56
82460,ENERGIGAS SAC,20506151547,"AV. REPUBLICA DE  ARGENTINA N° 1830 - 1858, ESQUINA CON AV. NICOLAS DUEÑAS",LIMA,720
8247,ASESORIA COMERCIAL S.A.,20100094569,AV. EL EJERCITO N° 412-422,MIRAFLORES,624
8251,INVERSIONES MIDO S.A.C.,20566214823,"AV. PROCERES DE LA INDEPENDENCIA MZ. E-8, LTS. 41 Y 42, URB. MARISCAL CACERES",SAN JUAN DE LURIGANCHO,68
8258,PERUANA DE ESTACIONES DE SERVICIOS S.A.C.,20330033313,AV. AREQUIPA N° 1890 ESQUINA CON AV. JOSE PARDO DE ZELA,LINCE,927
8267,CONSORCIO ENERGY PERU E.I.R.L.,20556681245,AV. SAN DIEGO Nº 1000 Y CALLE SANTA MARIA,SAN MARTIN DE PORRES,112
8268,INVERSIONES Y COMERCIALIZACION MAKA S.A.,20160404796,"AV. LOS FRUTALES N° 994, ESQUINA ARCOS DE LA FRONTERA",LA MOLINA,695
82732,CLUB ESMERALDA,20118032021,"SEDE NAUTICA CLUB ESMERALDA, PLAYA EMBAJADORES (ALTURA KM. 52 CARRETERA PANAMERICANA SUR)",SANTA MARIA DEL MAR,99
82834,SIROCO HOLDINGS SAC,20517700640,AV. ARGENTINA 898,LIMA,170
82902,ESTACION DE SERVICIOS FLUDISA S.A.C.,20518398971,"AV. CENTRAL Y AV. CESAR VALLEJO, SECTOR 2, GRUPO 5, MZ I, LOTES 1,2 Y 24",VILLA EL SALVADOR,94
82903,COESTI S.A.,20127765279,AV. GRAU N° 1308 ESQ JR. HUANUCO Nª 1101,LIMA,55
82903,INVERSIONES ARICA S.A.C.,20102013817,AV. GRAU N° 1308 ESQ JR. HUANUCO Nª 1101,LIMA,242
82985,ALTAVIDDA GAS SAC,20513567139,JR. LOS HORNOS Nº 149,LOS OLIVOS,363
83004,ADA PEREGRINA GALVEZ TRONCOS,10067550230,ESQUINA AV. PROCERES Y AV. PORTALES. MZ. V-4. LOTE 66. URB. PRO,LOS OLIVOS,125
83162,ESTACION DE SERVICIOS AMERICA DIESEL E.I.R.L.,20515284096,"KM. 24.2 DE LA AV. TUPAC AMARU, MZ. E, LT. 09, ASOCIACIÓN DE VIVIENDA CASA HUERTA SIN NÚMERO",CARABAYLLO,12
83174,ESTACION DE SERVICIOS EL TREN S.R.L.,20492647633,CARRETERA PANAMERICANA SUR KM. 24,LURIN,508
8332,COESTI S.A.,20127765279,GREGORIO ESCOBEDO ESQ. CON HUIRACOCHA,JESUS MARIA,1216
8336,COESTI S.A.,20127765279,AV. JAVIER PRADO ESTE N° 1059,LA VICTORIA,1184
83435,ADMINISTRADORA DE SERVICIOS Y ASOCIADOS S.A.C.,20515657119,AV. BAUZATE Y MEZA N°1050,LA VICTORIA,275
8344,E.G.A. EMPRESARIAL S.A.C.,20266569824,"AV. EL DERBY N° 118, MZ. A, LOTE 5, URB. EL DERBY",SANTIAGO DE SURCO,484
83665,PERUANA DE ESTACIONES DE SERVICIOS S.A.C.,20330033313,AV. PROCERES DE LA INDEPENDENCIA N° 701 - 709,SAN JUAN DE LURIGANCHO,608
83729,PETROMIX S.A.C.,20538274039,"AV. TANTAMAYO ESQUINA CON AV. CENTRAL, MZ. A, LOTES 3 Y 4, PROGRAMA DE VIVIENDA RESIDENCIAL, 1RA ETAPA",SAN MARTIN DE PORRES,156
83761,INVERSIONES PICORP S.A.C.,20428254687,"AV LOS CISNES SUB LOTE 2, PARCELA PARAISO ESQ AV. RAMIRO PRIALE",LURIGANCHO,687
83761,INVERSIONES PICORP S.A.C.,20428254687,"AV. LOS CISNES SUB LOTE 2, PARCELA PARAISO ESQ AV. RAMIRO PRIALE",LURIGANCHO,182
83891,INVERSIONES M Y E S.A.C,20518633482,"MZ.A, LT. 1, PARCELA 4 DEL EX FUNDO CARAPONGO",LURIGANCHO,159
83926,VIJOGAS S.A.C.,20507248676,"AV. SANTA ROSA N 610, ESQUINA JR. LOS SAUCES",ATE,264
84696,CORPORACION PETROLERA SAN ANTONIO S.A.C.,20523473949,"AV. 4 N 510, ALTURA KM. 37.5 DE LA CARRETERA PANAMERICANA NORTE, MARGEN IZQUIERDA LIMA-ANCON",PUENTE PIEDRA,4
8479,PERUANA DE ESTACIONES DE SERVICIOS S.A.C.,20330033313,"AV. LA PAZ 1200, ESQUINA CALLE FRANCISCO DE ZELA",SAN MIGUEL,892
85013,FAUSTO NONATO RAMOS,10225126157,"AV. SAN MARTIN KM 17.8, MZ C - LT 2 Y 3 - ASOCIACION DE VIVIENDAS LA ESPERANZA DE CIENEGUILLA",CIENEGUILLA,82
8506,KAMAGI CORPORACION DE SERVICIOS GENERALES S.A.C.,20525165877,"AV. ANGELICA GAMARRA MZ. B, LTS. 3 Y 4 - URB. EL TREBOL III ETAPA",LOS OLIVOS,156
85107,INVERSIONES GASSURCO S.A.C,20519251656,"AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3",SANTIAGO DE SURCO,712
85113,ESTACION DE SERVICIOS LOS NORTEÑOS S.A.C.,20516966620,"MZ E LOTE 01, PARCELA HUERTOS DE SANTA GENOVEVA (KM 40 ANTIGUA CARRETERA PANAMERICANA SUR)",LURIN,32
8517,VICENTE CLAUDENCIO TABOADA ALMORA,10068767712,AV. UNIVERSITARIA N| 3201 ESQ. CON AV. JAMAICA MZ D1 LT.39,COMAS,129
8518,CHIE S.A.C.,20492923096,"JR. ORBEGOZO Nº 300, ESQUINA CON JR. HUARAZ",BREÑA,1140
8519,CORPORACION CAMAJEA S.A.C.,20515999770,"INTERSECCION AV. NARANJAL CON CALLE CANTA CALLAO Y CALLE 11 (MZ. P-3, LOTE 1, 2, 71)",LOS OLIVOS,204
8524,J.A. Y F. INVERSIONES S.R.LTDA.,20343068345,AV. MARIANO PASTOR SEV. ESQ. CON LA AV. C. VALLEJO,VILLA EL SALVADOR,51
8538,PERUANA DE ESTACIONES DE SERVICIOS S.A.C.,20330033313,JR.  SALAVERRY N°478-480,MAGDALENA DEL MAR,849
8539,REPSOL COMERCIAL S.A.C.,20503840121,AV. LA MARINA N° 2530,SAN MIGUEL,1214
8546,FORMAS METALICAS S.A.,20139543301,AV. ARGENTINA Nº 915,LIMA,636
85669,EPAL NEGOCIOS E.I.R.L.,20512090878,"AV. MARCO DE LA PUENTE LLANOS ESQ. CON CALLE 4 MZ. ""E"" LOTE 3B URB. BARBADILLO",ATE,202
85698,TERPEL PERU S.A.C.,20511995028,AV. NICOLAS AYLLON N° 2039,ATE,78
8580,ENERGIGAS  S.A.C.,20506151547,"CARRETERA PANAMERICANA NORTE KM. 29,5",PUENTE PIEDRA,62
8580,GATIGA S.A.C.,20502301986,"CARRETERA PANAMERICANA NORTE KM. 29,5",PUENTE PIEDRA,176
8583,PETROSUR S.A.C.,20291490388,CARRETERA PANAMERICANA SUR KM. 19.5,VILLA EL SALVADOR,852
8586,COESTI S.A.,20127765279,AV. LA PAZ N° 915. ESQ. CON CALLE INCLAN,SAN MIGUEL,903
8590,REPSOL COMERCIAL S.A.C.,20503840121,NICOLAS AYLLON Nº 2274,CHACLACAYO,935
86030,ESTACION DE SERVICIOS YAOMA E.I.R.L.,20517935361,"AV. 15 JULIO S/N. LOTES 10, 17 Y 18 ZONA K, PUEBLO JOVEN PROYECTO ESPECIAL HUAYCAN",ATE,71
86138,PERUANA DE ESTACIONES DE SERVICIOS S.A.C.,20330033313,"AV. TOMAS VALLE, ESQUINA AV. BETA, SECCION A-1, FUNDO GARAGAY BAJO, SECTOR B",LOS OLIVOS,650
86146,ESTACION DE SERVICIO PURUCHUCO S.A.C.,20543597211,"AV. NICOLAS AYLLON N° 4500, URB. LOS PORTALES DE JAVIER PRADO",ATE,240
86266,ENERGIGAS S.A.C,20506151547,AV. JAVIER PRADO ESTE Nª 5411,LA MOLINA,745
86285,KALPU S.A.C.,20522501965,"URB. SANTO DOMINGO 6TA ETAPA MZ L-2 LTS 26,27,28,29,30",CARABAYLLO,218
86387,AHV COMBUSTIBLES S.A.C.,20600568460,CARRETERA CENTRAL KM 13.650 GLORIA BAJA,ATE,64
8698,C & E GRIFOS S.A.C.,20524388376,"AV.UNIVERSITARIA NORTE CUADRA 53, MZ. P,LOTES 1,2,3,4,39,40,41 Y 42",LOS OLIVOS,242
87014,ABA SINGER & CIA  S.A.C.,20100032881,"AV. SIMÓN BOLIVAR 496 - 498, ESQUINA JR. BELGRANO 110 - 120",PUEBLO LIBRE,564
87037,RAUL TORRES QUIQUIA,10065518096,"AV. ANDRES AVELINO CACERES ZONA L LOTE 38, 39 Y 40 DEL PUEBLO JOVEN PROYECTO ESPECIAL HUAYCAN",ATE,105
8705,PROCESADORA Y OPERADORA DE COMBUSTIBLES DEL PERU S.A.C.,20565676742,AV. MARISCAL OSCAR R. BENAVIDES N° 1623 - 1657,LIMA,97
8705,QUALITY & LOSS CONTROL INC S.A.C.,20535594253,"CALLE LOMA DE LAS LILAS Nº 143, URB. PROLONGACION BENAVIDES 3 ETAPA",SANTIAGO DE SURCO,159
87228,INYSY S.A.C.,20521318393,AV. LOS VIRREYES MZ. B LT. 8A EX FUNDO ZAVALETA,ATE,112
8743,EMPRESA DE TRANSPORTES PERU S.A.,20109841812,"ESQ. LAS PALMERAS Y ACASIAS MZ. H, LT-12 LOTIZACION ENSENADA",PUENTE PIEDRA,21
87554,REPSOL COMERCIAL S.A.C.,20503840121,AV. JAVIER PRADO ESTE Nº 3160,SAN BORJA,1094
8771,OLGA SALAZAR SANTIVAÑEZ S.A.C.,20521188244,AV. NICOLAS AYLLON  N° 405,CHACLACAYO,60
8811,JEVARO S.A.C.,20471203816,"AV. 200 MILLAS ESQ. CON AV. MICAELA BASTIDAS, MZ. C5, LOTE 12,GRUPO RESIDENCIAL 31 SECTOR 3",VILLA EL SALVADOR,305
8820,ESTACION DE SERVICIOS VAMA S.A.C.,20451706323,AV. DE LOS HEROES N° 1187 - 1189,SAN JUAN DE MIRAFLORES,280
88228,EMPRESA DE TRANSPORTES EDILBERTO RAMOS S.A.C.,20171496366,AV. PASTOR SEVILLA MZ B-1 LT 01 PPJJ EDILBERTO RAMOS GRUPO RESIDENCIAL 3,VILLA EL SALVADOR,7
88439,GAZEL PERU S.A.C.,20511995028,"AV. ALFREDO MENDIOLA Nº 6585 - 6589 - 6593 - 6597 - 6599, MZ. 2E, LOTE 16 - PARCELACION RESIDENCIAL SANTA LUISA II ETAPA",LOS OLIVOS,246
88439,TERPEL PERU SAC,20511995028,"AV. ALFREDO MENDIOLA Nº 6585 - 6589 - 6593 - 6597 - 6599, MZ. 2E, LOTE 16 - PARCELACION RESIDENCIAL SANTA LUISA II ETAPA",LOS OLIVOS,73
88618,GRUPO DE GESTION C S.A.,20516903113,"AV. GERARDO UNGER Nº 4885, URB NARANJAL",INDEPENDENCIA,119
8887,ESTACION DE SERVICIOS MASUR S.A.C.,20493143612,AV. REPUBLICA DE PANAMA 4361-4395 ESQUINA CON JR. SALAVERRY,SURQUILLO,846
89061,GAS POINT S.A.C,20550392080,AV. UNIVERSITARIA ESQ. CON CALLE NN1,PUEBLO LIBRE,156
89213,CORPORACIÓN VILLAVICENCIO S.A.C.,20554788999,"AV. MIGUEL GRAU, SUB LOTE 28-B, URB. SANTA CLARA",ATE,166
8935,ANDREU CORPORATION H & S GLORIA S.A.C.,20545818583,CARRETERA CENTRAL KM. 14.5,ATE,3
8935,CARLOS ARMANDO PALACIOS GAMARRA,10410200011,CARRETERA CENTRAL KM. 14.5,ATE,37
8941,SERVICENTRO TACNA S.R.L.,20507181580,AV. JAIME BAUZATE Y MEZA Nº 801 - 825,LA VICTORIA,133
8959,INVERSIONES GENERALES SANTISIMO SEÑOR DE HUAMANTANGA S.A.C.,20492890813,AV. TUPAC AMARU N° 3603 AA.HH. EL PROGRESO,CARABAYLLO,50
8963,ENVASADORA SAN GABRIEL S.R.L.,20292391189,"AV. LOS PROCERES MZ. W, LTS. 9 CAMPOY",SAN JUAN DE LURIGANCHO,61
8987,ESTAGAS ANCO S.A.C.,20550781817,"AV. TUPAC AMARU N° 6224 (ANTES 3242), URB. REPARTICION",COMAS,136
9012,WO S.A.,20335757697,AV. GUILLERMO PRESCOTT Nº 202 ESQ. CALLE BARCELONA,SAN ISIDRO,834
9021,OPERADORES DE ESTACIONES S.A.C.,20535614548,AV. CIRCUNVALACION Nº 1386,LA VICTORIA,590
90316,COPRINI S.A.C.,20602784381,"AV. TANTAMAYO CRUCE CON CALLE LLATA, MZ A, LT. 22 Y 23 ¿ URB. SOL DE NARANJAL",SAN MARTIN DE PORRES,129
90316,KALPU S.A.C.,20522501965,"AV. TANTAMAYO CRUCE CON CALLE LLATA, MZ A, LT. 23 - URB SOL DE NARANJAL",SAN MARTIN DE PORRES,107
9039,JOSUE RUFO TANTAVILCA CHUQUILLANQUI,10199252025,"MZ. A, LOTE 26, ASOCIACION DE VIVIENDA OJIHUA INTERSECCION DE LA AV. LOS OLIVOS (EX SANTA ROSA) CON LA AUTOPISTA CANTA CALLAO",SAN MARTIN DE PORRES,172
9049,GRUPO REVILLA S.A.C.,20524491461,AV. REVOLUCION. ESQ. AV.   TALARA. SECTOR3 GRUPO 12. MZ. N. LOTES 2. 3. 4 Y 5,VILLA EL SALVADOR,252
9080,AVS ASOCIADOS S.A.C.,20603357567,AV. ARENALES Nº 1700,LINCE,173
9080,SOCIEDAD ROALEZ S.A.C.,20519285046,AV. ARENALES Nº 1700,LINCE,218
9087,ASESORIA COMERCIAL S.A.,20100094569,AV. SUCRE N° 1070,PUEBLO LIBRE,1082
9113,COESTI S.A.,20127765279,AV. JAVIER PRADO OESTE N° 1895 ESQUINA CALLE LOS CASTAÑOS,SAN ISIDRO,366
9113,COESTI S.A.,20127765279,AV. JAVIER PRADO OESTE NOS. 1895 - 1875 -1899 ESQUINA CON LA AV. LOS CASTAÑOS,SAN ISIDRO,867
9128,JAVIER PEDRO CASTRO ARROYO,10079640561,AV.SAN PABLO N° 651 ESQ. CON CALLE PEDRO DE LA GASCA,LA VICTORIA,239
9146,REPSOL COMERCIAL S.A.C,20503840121,AV. CANADA Nº 965 URBANIZACION SANTA CATALINA,LA VICTORIA,1116
9149,SERVI GRIFOS S.A.,20100167892,CARRETERA PANAMERICANA SUR KM. 14.00 - URB. SAN JUAN,SAN JUAN DE MIRAFLORES,177
91891,INVERSIONES M Y E S.A.C.,20518633482,"AV. 5 DE AGOSTO (ANTES AV. LAS TORRES), MZ. B, LOTES 3 Y 4, ASOCIACION CASA HUERTA 1ERO. DE MAYO",LURIGANCHO,153
9198,AERO SERVICIOS  S.A.C.,20224279893,AV.UNIVERSITARIA INTERSECCION CON AV. ISABEL CHIMPU OCLLO,CARABAYLLO,161
9199,INVERSIONES SCOTT S.A.C.,20549314253,"AV. CONDORCANQUI MZ. R, LOTE 19, URB. SANTO DOMINGO, 1RA ETAPA",CARABAYLLO,103
9203,CORPORACION MEGU S.A.C.,20517877574,AV. REVOLUCION Nº 1825  ESQ. JR. ICA AA HH COLLIQUE,COMAS,172
9220,REPSOL COMERCIAL S.A.C,20503840121,AV. ANDRES ARAMBURU N 904 - 908,SURQUILLO,1633
92272,JUAN CARLOS PORTUGAL DE LA TORRE,10093855545,"AV. MEXICO N° 380-390, ESQUINA CON JR. LOS JACINTOS",LA VICTORIA,480
92272,MASTER GAS GNV GLP E.I.R.L.,20516672120,"AV. MEXICO N° 380-390, ESQUINA CON JR. LOS JACINTOS",LA VICTORIA,233
9247,COESTI S.A.,20127765279,"AV. BENAVIDES Y CAMINOS DEL INCA N° 2009 Y 2017, URB. LAS GARDENIAS, 3RA ETAPA",SANTIAGO DE SURCO,242
9247,COESTI S.A.,20127765279,AV. CAMINOS DEL INCA N° 2017 ESQ. CON LA AV. BENAVIDES,SANTIAGO DE SURCO,464
9288,J & C TRADING CORPORATION S.A.C.,20512228144,"AV. LAS TORRES MZ. K LOTE 6, ASOC. DIGNIDAD NACIONAL - HUACHIPA",LURIGANCHO,154
9313,GLENOIL  E.I.R.L,20413719195,AV. ANGELICA GAMARRA N° 848,LOS OLIVOS,16
9313,GLENOIL E.I.R.L.,20413719195,AV. ANGELICA GAMARRA N° 848,LOS OLIVOS,23
93140,INVERSIONES NOBAL S.A.C.,20517308367,AV SEPARADORA INDUSTRIAL ESQUINA CON CALLE C1 AGRUPAMIENTO PACHACAMAC MZ B1 PARCELA 3C GRUPO B LOTE 25,VILLA EL SALVADOR,167
9329,SERVICENTRO LA ALAMEDA S.A.C.,20337657037,AV. ALAMEDA SUR  ESQ. ON CALLE LOS KEROS  MZ. Q LTE. 11  URB. SAN JUAN BAUTISTA DE VILLA,CHORRILLOS,530
93384,ESTACION SAN DIEGO SAC,20602606105,"AV. EL SOL MZ. J-1, LT. 04, URB. LAS VERTIENTES",VILLA EL SALVADOR,74
93384,INDAR ESTACIONES S.A.C.,20566104483,"AV. EL SOL MZ. J-1, LT. 04, URB. LAS VERTIENTES",VILLA EL SALVADOR,49
9343,SERVICENTRO MARCO ANTONIO S.R.LTDA.,20251033430,AV. VILLA MARIA Nº 1400,VILLA MARIA DEL TRIUNFO,110
9355,REPSOL COMERCIAL S.A.C.,20503840121,AV. GENERAL  PEZET N° 1301,SAN ISIDRO,1141
9356,GRIFO VALERIA  VICTORIA S.A.C.,20338926830,AV. JOSE RIVA AGUERO N°  411,EL AGUSTINO,253
9364,FULL SERVICE LA MOLINA S.A.C.,20509054208,AV. LA MOLINA N° 2421,LA MOLINA,90
9372,ESTACION DE SERVICIOS ANCON S.A.,20255828887,"CARRETERA PANAMERICANA NORTE KM. 44, URB. SAN JOSE, MZ. N LOTE 3",ANCON,194
9423,COESTI S.A.,20127765279,AV. MARISCAL CASTILLA N° 905,SANTIAGO DE SURCO,908
9424,GRIFO DENNIS S.A.C.,20109980855,AV. TUPAC AMARU 10200 ¿ 10202 (ALT. 18.5 KM. AV. TUPAC AMARU),CARABAYLLO,66
9424,GRIFO DENNIS S.A.C.,20109980855,AV. TUPAC AMARU Nº 2252  PP. JJ.  VILLA ESPERANZA,CARABAYLLO,90
9426,SERVICIOS Y GRIFOS CAMARENA S.A.,20256929008,"SECTOR 03, GRUPO 19, MZ. M, LOTES. 1, 2, 3 Y 24",VILLA EL SALVADOR,76
9426,SERVICIOS Y GRIFOS CAMARENA S.A.,20256929008,"SECTOR 3, GRUPO 19, MZ. M, LOTES. 1, 2, 3 Y 24",VILLA EL SALVADOR,83
9429,IMPORTACIONES Y EXPORTACIONES SELVA  S.A.,20263977158,AV. TUPAC AMARU ESQ. CON AV. METROPOLITANA,COMAS,249
9432,ENERGY OIL COMPANY S.A.C.,20506431311,CARRETERA PANAMERICANA NORTE KM. 33.5,PUENTE PIEDRA,93
94336,CORPORACION MEGU S.A.C,20517877574,"AV. REVOLUCION CON AV. MARIA PARADO DE BELLIDO MZ. M, LOTE 35 - AAHH COLLIQUE V ZONA",COMAS,58
9440,FULL OILS PETRO S.A.C.,20517849368,AV. METROPOLITANA N° 1905,COMAS,237
94476,ESTACION DE SERVICIOS MONTE EVEREST S.A.C.,20511193045,CARRETERA PANAMERICANA SUR KM. 56.80,PUCUSANA,247
9462,COESTI S.A.,20127765279,AV. NICOLAS AYLLÓN N° 2162,ATE,632
9464,COESTI S.A.,20127765279,"AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA",LA VICTORIA,1751
9466,ESTACION DE SERVICIOS  ALEXANDER S.A.,20511820732,"AUTOPISTA CHILLON-TRAPICHE EX FUNDO CHACRA CERRO, LOTE 57",COMAS,113
94684,DUOGAS S.A.,20538108295,AV. ARICA N° 580 - 590 ESQ. CON JR. JORGE CHAVEZ,BREÑA,396
9473,REPSOL COMERCIAL S.A.C.,20503840121,AV. AREQUIPA 5080  ESQ. CON ENRIQUE PALACIOS,MIRAFLORES,1182
9477,SERVICENTRO TACALA S.R.L.,20502081331,AV.EL SOL S/N ENTRE L.LAURELES/L.NOGALES PBLO JOVEN TACALA,CHORRILLOS,119
9479,GRIFO PERLITA S.A.C.,20546464378,ANTIGUA PANAM.SUR KM.36.100 EX FUNDO SAN VICENTE,LURIN,170
9484,ENERGIGAS S.A.C.,20506151547,"AV. MANCO CAPAC N° 993, ESQUINA CON AV. ISABEL LA CATOLICA",LA VICTORIA,463
9488,ESTACION PACHACUTEC S.A.C.,20507458999,"AV. BOLOGNESI CUADRA 8, ESQ. CON CALLE TIRAVANTI",BARRANCO,279
9488,JANEDUS TRADING S.A.C.,20289426486,"AV. BOLOGNESI CUADRA 8, ESQ. CON CALLE TIRAVANTI",BARRANCO,323
9507,REPSOL COMERCIAL S.A.C.,20503840121,"AV. ROOSEVELT N° 6471, 6475, 6479, 6481, 6483, 6485, 6489, 6491 Y AV. 28 DE JULIO N° 1541",MIRAFLORES,1169
9510,OPERADORES DE COMBUSTIBLES VILLA MARIA S.A.C.,20503686962,"AV. EL SOL N° 278, MZ K1 LOTE 8 PRIMER HOGAR POLICIAL ZONA 1",VILLA MARIA DEL TRIUNFO,146
9511,ESTACION DE SERVICIOS OTOÑO S.A.C.,20525150683,"AV. LOS PROCERES MZ. A LOTES 39,40. AA.HH. LOS JAZMINES",LOS OLIVOS,39
9512,GRIFO DENNIS S.A.C.,20109980855,"AV. CANTA CALLAO MZ.G LT.4, URB. LOS HUERTOS DEL NARANJAL",SAN MARTIN DE PORRES,373
9513,GRIFO TRAPICHE S.R.L.,20193386220,"AV. HEROES DEL ALTO CENEPA N° 697, LOTIZACIÓN FUNDO CHACRA CERRO",COMAS,339
9514,AUTOSERVICIOS SAN ISIDRO S.R.L.,20109284948,AV. BENAVIDES 4295 - URB. HIGUERETA,SANTIAGO DE SURCO,460
9515,SERVICENTRO SHALOM S.A.C.,20510957581,AV. NACIONES UNIDAS 1222. ESQUINA CON JR. ALEMANIA,LIMA,1354
9518,COESTI S.A.,20127765279,AV. 28 DE JULIO N° 2200,LA VICTORIA,1039
9519,ESTACION DE SERVICIOS PASO DE LOS ANDES S.A.C.,20511230935,CARRETERA PANAMERICANA NORTE KM. 36.5,PUENTE PIEDRA,351
9520,CORPORACION DE SERVICENTROS S.A.C.,20131191040,OSCAR BENAVIDES N° 930,LIMA,498
9520,REPSOL COMERCIAL SAC,20503840121,OSCAR BENAVIDES N° 930,LIMA,276
9521,COESTI S.A.,20127765279,AV. NICOLAS AYLLON S/N. KM. 2.800 ESQ. TOMAS ALVA EDINSON,ATE,285
9524,GRIFO F & R  S.A.C,20602146244,URB. PROLIMA III ETAPA MZ. H LT. 31 ¿ PANAMERICANA NORTE,LOS OLIVOS,18
9524,GRIFO F.J. SERVICE S.R.L.,20172149007,URB. PROLIMA III MZ. H LT. 31 ¿ PANAMERICANA NORTE,LOS OLIVOS,70
9526,COESTI S.A.,20127765279,AV. LA MARINA N° 3112 ¿ URB. MARANGA CUARTA ETAPA,SAN MIGUEL,1367
9527,SERVICENTRO CAMINOS DEL INCA S.A.C,20100097312,AV. LA MARINA NO. 892,PUEBLO LIBRE,481
9529,GRIFOS VITO S.A.,20117509665,AV. EL SOL Nº 101,SAN JUAN DE LURIGANCHO,94
9530,ESTACION DE SERVICIOS MONTE EVEREST S.A.C.,20511193045,ANTIGUA CARRETERA PANAMERICANA SUR KM 51.8,SAN BARTOLO,162
9532,COMERCIAL HUMAY MAREJA S.A.,20159460674,AV. CIRCUNVALACION N° 1898-A URB. EL PINO,SAN LUIS,22
9532,COMERCIAL HUMAY MAREJA S.A. (GRIFO VIA PUBLICA),20159460674,AV. CIRCUNVALACION N° 1898-A URB. EL PINO,SAN LUIS,48
9536,RAMPOIL S.A.C.,20510591748,"CALLE DOMINGO ANGULO N° 131, EX. ALAMEDA DE LOS BOBOS, LT. 01 MZ. B, ESQUINA LA HUERTA",RIMAC,475
9537,GRIFO DENNIS S.A.C.,20109980855,AV. PETIT THOUARS N° 3929,SAN ISIDRO,170
9539,ASESORIA COMERCIAL S.A.,20100094569,AV. BENAVIDES N° 2116,MIRAFLORES,512
