precio_de_venta;COMPRADA_FE;SUMINISTRO;vecino_pecsa_thiessen_fe;sc
12,050000;0;0;0;0,31111111
11,490000;0;0;0;0,14285714
 9,980000;0;0;0;0,14285714
11,130000;0;0;0;0,14285714
11,150000;1;0;1;0,29166667
10,990000;0;0;1;0,21875000
12,240000;0;0;0;0,15625000
10,990000;0;0;1;0,12500000
11,540000;0;0;0;0,18367347
11,140000;1;0;1;0,19047619
10,890000;1;0;0;0,11111111
11,220000;0;0;1;0,18367347
11,090000;0;0;0;0,14285714
10,900000;0;0;0;0,16326531
10,610000;0;0;0;0,24000000
11,220000;0;0;0;0,20000000
10,300000;0;0;0;0,10000000
10,780000;0;0;1;0,28571429
11,200000;0;0;0;0,10000000
10,940000;0;0;0;0,16666667
11,750000;0;0;0;0,16666667
11,970000;0;0;0;0,45833333
11,320000;1;0;1;0,90625000
11,090000;0;0;1;0,21428571
11,230000;0;0;0;0,16666667
11,135000;0;0;1;0,30000000
11,625000;0;0;0;0,18367347
11,090000;1;0;0;0,12500000
11,490000;0;0;0;0,20000000
12,190000;0;0;0;0,35000000
12,090000;0;0;0;0,18750000
11,370000;0;0;1;0,12500000
11,190000;0;1;1;0,12000000
11,250000;0;1;0;0,14285714
11,280000;0;0;0;0,14285714
11,290000;0;0;1;0,37500000
11,120000;0;0;0;0,12500000
11,175000;0;0;1;0,38095238
12,810000;0;0;1;0,40277778
11,950000;0;0;0;1,10000000
11,165000;1;0;0;0,16666667
11,390000;0;0;0;0,16666667
12,090000;0;0;0;0,18750000
11,840000;0;0;1;0,27500000
12,290000;0;0;0;0,14814815
12,690000;0;0;0;0,25000000
11,190000;1;0;1;0,66666667
11,490000;0;0;1;0,20408163
10,890000;0;0;0;0,12345679
11,090000;0;0;0;0,16666667
11,640000;0;0;0;0,14285714
11,090000;1;0;0;0,39285714
11,950000;0;0;1;0,26666667
11,390000;0;1;1;0,34693878
10,710000;0;1;0;0,33333333
11,206667;0;0;1;0,75000000
11,450000;0;0;0;0,16666667
10,490000;0;0;1;0,36666667
11,190000;0;0;0;0,16666667
11,120000;0;0;1;0,57142857
 9,890000;0;0;0;0,20000000
10,630000;0;0;0;0,17857143
11,780000;0;0;1;0,64285714
10,940000;0;0;0;0,16666667
11,290000;0;1;0;0,20000000
11,800000;0;1;0;0,14285714
10,990000;0;0;1;0,20000000
11,170000;0;0;1;0,16666667
12,190000;0;0;1;0,75000000
11,170000;0;0;0;0,14285714
11,990000;0;0;0;0,13580247
11,150000;0;0;0;0,16666667
12,290000;0;0;1;0,16666667
11,690000;0;1;0;0,23333333
12,190000;0;0;0;0,47500000
11,800000;0;0;0;0,14285714
11,450000;0;0;0;0,22448980
12,150000;0;0;1;0,30000000
11,260000;0;0;0;0,16666667
12,115000;0;0;0;0,33333333
11,850000;0;0;1;1,85714286
10,980000;0;0;0;0,17187500
10,990000;0;0;0;0,16666667
11,640000;0;0;1;0,83333333
12,090000;0;0;0;0,70000000
10,390000;0;0;0;0,14285714
12,290000;0;0;1;0,57500000
11,070000;0;0;1;0,43333333
10,720000;0;0;0;0,14285714
11,310000;0;0;1;0,35714286
11,210000;0;0;0;0,20000000
11,950000;0;0;1;0,30952381
11,746667;0;0;1;0,30952381
10,890000;0;0;0;0,11111111
10,890000;0;0;0;0,25000000
11,980000;0;0;0;0,35714286
12,070000;0;0;0;0,61111111
11,790000;0;0;0;0,47916667
12,750000;0;0;0;0,16666667
10,670000;0;0;0;0,16666667
12,090000;0;0;1;0,37500000
10,980000;0;0;0;0,33333333
12,190000;0;0;0;0,16666667
11,590000;0;0;0;0,20000000
11,150000;0;0;0;0,44444444
12,590000;0;0;0;0,29166667
11,490000;0;0;0;0,14285714
10,750000;0;0;1;0,14285714
11,550000;0;0;0;0,20000000
11,000000;0;0;0;0,14285714
11,165000;1;0;0;0,14285714
11,990000;0;0;1;0,42857143
10,590000;0;0;0;0,25000000
11,450000;0;0;0;0,62500000
11,750000;1;0;0;0,50000000
12,090000;0;0;0;0,22857143
10,620000;0;0;0;0,16666667
11,290000;0;0;1;0,35000000
11,200000;0;0;0;0,36000000
12,250000;0;0;1;0,76666667
11,417500;0;0;1;0,67857143
10,800000;0;0;0;0,20000000
11,990000;0;0;1;0,26666667
12,490000;0;0;1;0,90476190
12,075000;0;0;1;0,23809524
11,610000;0;0;1;0,23333333
11,950000;0;0;0;0,54166667
11,050000;0;0;0;0,33333333
11,690000;0;0;0;1,10000000
11,135000;1;0;1;1,80000000
11,540000;0;0;1;0,40000000
11,190000;0;0;1;0,21250000
10,910000;0;0;1;0,12500000
11,350000;0;0;0;0,19047619
10,840000;1;0;1;0,40000000
11,550000;0;0;0;0,33333333
11,850000;0;0;1;0,77777778
11,390000;0;0;1;0,16666667
11,490000;0;0;1;1,50000000
11,750000;0;0;1;0,95000000
11,390000;0;0;0;0,11111111
12,190000;0;0;0;0,66666667
10,840000;0;0;1;0,16666667
10,990000;0;0;0;0,14285714
11,515000;0;0;0;0,16326531
11,950000;0;0;1;1,10000000
12,190000;0;0;0;0,26666667
11,396667;0;0;1;0,18750000
11,990000;0;1;1;0,23809524
11,690000;0;0;1;0,22222222
11,990000;1;0;0;0,16666667
11,025000;0;0;0;0,26562500
11,690000;0;0;0;1,10000000
11,890000;0;0;1;0,11111111
11,590000;0;1;0;0,23437500
11,320000;1;0;1;1,50000000
10,750000;0;0;0;0,18750000
11,390000;0;1;0;0,18367347
11,670000;0;0;0;0,60000000
11,190000;0;1;1;0,23333333
11,290000;0;0;0;0,14285714
11,390000;0;0;0;0,41666667
11,290000;0;1;0;0,16666667
11,950000;0;0;1;0,91666667
10,920000;0;0;0;0,18367347
11,340000;0;0;1;0,13580247
11,590000;0;0;0;0,16326531
11,200000;0;0;0;0,14814815
11,340000;0;0;0;0,23333333
11,990000;0;0;1;0,67857143
12,150000;0;1;1;0,57142857
12,220000;0;0;0;0,17857143
11,130000;0;0;1;0,15625000
11,560000;0;0;1;0,80000000
 9,990000;0;0;0;0,11111111
10,590000;0;0;0;0,12500000
10,540000;0;0;1;0,40476190
11,450000;0;0;0;0,10000000
11,150000;0;0;0;0,28571429
10,590000;0;0;0;0,14285714
11,920000;0;0;0;0,30000000
11,090000;0;1;0;0,17460317
10,800000;0;0;0;0,22448980
11,130000;0;0;0;0,20000000
11,350000;0;0;0;0,12500000
10,800000;0;0;0;0,20000000
10,680000;0;0;1;0,16666667
10,990000;1;0;0;0,43333333
12,690000;0;0;0;0,17857143
11,390000;0;1;0;0,16666667
11,150000;0;0;1;1,41666667
11,090000;0;1;0;0,16071429
11,282000;0;0;1;0,12500000
11,970000;0;0;0;0,25714286
10,735000;0;0;1;0,26785714
12,150000;0;0;0;0,44444444
10,890000;0;0;0;0,16326531
11,390000;0;0;0;0,16666667
11,750000;0;0;0;0,20000000
11,450000;0;0;0;0,13888889
11,160000;0;0;0;0,16666667
11,950000;0;0;1;0,50000000
10,900000;0;0;0;0,75000000
11,120000;1;0;1;1,28571429
11,100000;0;0;0;0,16666667
11,320000;1;0;1;1,00000000
11,440000;0;0;0;0,16666667
11,490000;0;0;0;0,12500000
11,990000;0;0;1;0,15000000
11,050000;0;0;1;0,16666667
12,190000;0;0;0;0,57142857
12,350000;0;0;1;0,67857143
11,150000;0;0;0;0,29629630
11,043333;0;0;0;0,23333333
10,870000;0;0;1;0,25000000
10,990000;0;0;0;0,16666667
11,260000;0;0;1;0,16666667
11,240000;1;0;0;0,58333333
11,390000;0;0;0;0,16666667
11,250000;0;0;1;0,14285714
10,850000;0;0;0;0,20000000
12,750000;0;0;0;0,23809524
11,150000;0;0;1;0,37142857
11,490000;0;0;1;0,25000000
11,790000;0;0;0;0,25000000
12,190000;0;0;0;0,25000000
10,990000;0;0;0;0,13580247
11,396667;0;0;0;0,50000000
11,014000;0;0;0;0,14285714
10,850000;0;0;0;0,12500000
11,690000;0;0;0;0,16666667
11,043333;0;0;0;0,43333333
11,070000;1;0;0;0,25000000
11,550000;0;0;0;0,16666667
11,320000;0;0;0;0,18750000
11,360000;0;0;0;0,14285714
11,170000;0;0;0;0,15625000
10,870000;0;0;0;0,25000000
11,270000;0;0;0;0,16666667
11,160000;0;0;1;0,30000000
11,200000;0;0;0;0,28000000
11,520000;0;0;1;0,32000000
11,340000;0;0;0;0,14285714
11,290000;0;0;1;1,70000000
12,090000;0;0;1;1,80000000
11,070000;0;0;1;0,23232323
11,330000;0;0;0;0,28000000
11,220000;0;0;0;0,36734694
11,040000;0;0;0;0,18367347
11,195000;0;0;0;0,16666667
11,390000;0;0;0;0,12500000
11,396667;0;0;1;0,46428571
11,250000;0;0;0;0,30000000
11,280000;1;0;1;0,45833333
11,080000;0;0;0;0,20000000
10,000000;0;0;0;0,18367347
11,090000;0;1;0;0,14285714
12,250000;1;0;0;0,26666667
10,640000;0;0;1;0,14285714
12,590000;0;0;0;0,19642857
11,420000;0;0;0;0,16666667
11,710000;0;0;1;0,53061224
11,250000;0;0;0;0,14285714
11,390000;0;0;0;0,25000000
10,970000;0;0;1;0,83333333
11,400000;0;1;0;0,18367347
11,125000;0;1;0;0,10000000
10,750000;0;0;1;0,52380952
11,590000;0;0;0;0,16071429
11,550000;0;0;0;0,25000000
11,270000;0;0;1;0,73333333
12,190000;0;0;1;0,79166667
12,070000;0;0;1;0,17187500
10,920000;0;0;0;0,14285714
11,090000;0;0;0;0,14285714
11,090000;0;0;0;0,16666667
11,280000;0;0;1;0,20000000
11,340000;0;0;0;0,12500000
11,090000;0;0;0;0,25000000
11,310000;0;0;0;0,20000000
11,850000;0;0;0;0,33333333
12,590000;0;0;1;1,00000000
11,090000;0;0;0;0,14285714
11,340000;0;0;0;0,14285714
11,530000;0;0;0;0,16666667
11,190000;0;0;0;0,25000000
11,130000;0;1;0;0,20000000
11,620000;0;0;0;0,11111111
10,580000;0;0;0;0,33333333
11,290000;0;0;0;0,16666667
10,990000;0;0;1;0,16666667
12,570000;0;0;0;0,23333333
12,850000;0;0;1;0,45000000
11,620000;0;0;0;0,20000000
10,980000;0;0;0;0,19047619
11,070000;0;0;0;0,20000000
11,390000;0;0;0;0,14814815
11,150000;0;0;0;0,33333333
11,340000;0;0;0;0,11111111
10,955000;0;0;0;0,14285714
11,690000;0;0;1;0,17187500
10,790000;0;0;0;0,16666667
11,580000;1;0;1;0,43750000
11,240000;0;0;0;0,12500000
11,195000;0;0;0;0,16666667
10,590000;0;0;0;0,20000000
12,530000;0;0;0;0,33333333
10,160000;0;0;0;0,16666667
11,090000;0;1;1;0,50000000
11,590000;0;0;0;0,20000000
11,335000;0;0;0;0,26190476
10,890000;0;0;1;0,12000000
11,290000;0;0;0;0,20000000
10,610000;0;0;0;0,20000000
11,140000;1;0;1;0,20000000
11,160000;1;0;0;0,60000000
11,390000;0;0;0;0,20000000
10,630000;1;0;0;0,20000000
12,190000;0;0;0;0,20000000
11,090000;0;0;1;0,50000000
10,870000;0;0;0;0,14285714
10,660000;0;0;0;0,16666667
11,250000;0;0;0;0,10000000
11,420000;0;0;0;0,16666667
10,990000;0;0;0;0,26666667
11,020000;0;0;0;0,20000000
10,690000;0;0;0;0,25000000
11,363333;0;0;0;0,14285714
10,930000;0;0;0;0,26190476
10,965000;0;0;0;0,20000000
10,967500;0;0;0;0,20000000
10,860000;0;0;0;0,12500000
10,690000;0;0;0;0,25000000
 9,990000;0;0;0;0,14285714
11,410000;0;0;0;0,14285714
11,350000;0;0;0;0,12500000
11,090000;0;0;1;0,86666667
11,280000;0;0;1;0,44000000
10,040000;0;0;0;0,10743802
11,290000;0;0;0;0,11111111
11,430000;0;0;0;0,14285714
10,920000;0;0;0;0,20000000
11,350000;0;0;0;0,16326531
11,220000;0;0;0;0,18750000
10,650000;0;0;0;0,14285714
11,340000;0;0;0;0,07692308
11,136667;1;0;0;0,17187500
11,190000;0;0;0;0,16666667
11,270000;0;0;0;0,12500000
10,790000;0;0;0;0,20000000
10,890000;0;0;1;0,16666667
10,790000;0;0;0;0,20000000
11,390000;0;0;0;0,11111111
11,950000;0;0;1;0,19444444
11,310000;0;0;0;0,14285714
11,340000;0;0;0;0,25000000
11,150000;0;0;1;0,30952381
11,390000;0;0;0;0,16666667
11,090000;0;1;0;0,12500000
10,940000;0;0;0;0,16666667
11,213333;0;0;0;0,14285714
10,990000;0;1;1;0,60000000
11,190000;0;0;0;0,16326531
10,600000;0;1;0;0,20000000
11,130000;0;0;0;0,25000000
12,150000;0;0;0;0,25000000
11,090000;0;0;0;0,16071429
10,765000;0;0;0;0,16666667
10,490000;0;0;0;0,25000000
 9,670000;0;0;0;0,16071429
10,980000;0;0;0;0,20000000
10,690000;0;1;0;0,20000000
11,190000;0;0;0;0,20000000
11,200000;0;0;1;0,20000000
10,890000;0;0;0;0,33333333
10,840000;0;0;1;0,26562500
10,990000;0;0;0;0,20000000
11,700000;0;0;0;0,47619048
11,230000;0;0;0;0,16666667
11,440000;0;0;0;0,20408163
11,690000;0;0;0;0,14285714
11,447143;0;0;0;0,17857143
10,875000;0;0;0;0,14285714
11,000000;0;0;0;0,23809524
12,192000;0;0;1;0,71428571
12,000000;0;0;0;0,65000000
11,350000;1;0;1;0,44444444
11,670000;0;0;0;0,41666667
11,670000;0;0;0;0,36734694
11,690000;0;0;1;0,34375000
11,570000;0;0;0;0,22916667
11,170000;0;0;1;0,14285714
11,850000;0;0;0;0,20000000
11,990000;0;0;0;0,14062500
12,000000;0;0;0;0,20833333
11,800000;0;0;1;0,71428571
13,590000;0;0;0;0,42857143
11,363333;0;0;0;0,30000000
12,747143;0;0;0;0,19047619
11,890000;0;1;0;0,23809524
11,545000;0;0;0;0,12500000
11,025000;0;0;0;0,16666667
11,090000;1;0;0;0,19047619
11,310000;0;0;0;0,14285714
11,847778;0;0;1;0,60000000
11,860000;0;0;1;0,23333333
10,490000;0;1;0;0,17460317
11,330000;0;0;0;0,20000000
11,390000;0;0;0;0,36666667
11,390000;0;0;0;0,34285714
11,895000;0;0;1;0,55555556
11,390000;0;0;0;0,22222222
10,350000;0;0;0;0,12500000
10,640000;0;0;0;0,14814815
10,980000;0;0;0;0,17857143
11,270000;0;0;0;0,12345679
10,740000;0;0;1;0,12000000
11,710000;0;0;0;0,46428571
11,323333;0;0;1;0,57142857
11,790000;0;0;0;0,30555556
11,990000;0;0;1;0,18518519
11,910000;0;0;1;0,70000000
10,923333;0;0;0;0,16071429
12,847143;0;0;1;0,37500000
11,090000;0;1;0;0,25000000
10,920000;0;1;0;0,16666667
11,765000;0;0;0;0,23333333
11,200000;0;0;0;0,16666667
11,860000;0;0;1;0,59375000
11,990000;0;0;0;0,70000000
12,047143;0;0;0;0,31111111
11,490000;0;0;0;0,14285714
 9,980000;0;0;0;0,14285714
11,170000;0;0;0;0,14285714
11,070000;1;0;1;0,29166667
10,990000;0;0;1;0,21875000
12,240000;0;0;0;0,15625000
10,990000;0;0;1;0,12500000
11,540000;0;0;0;0,18367347
11,140000;1;0;1;0,19047619
10,890000;1;0;0;0,11111111
11,220000;0;0;1;0,18367347
11,090000;0;0;0;0,14285714
10,900000;0;0;0;0,16326531
10,800000;0;0;0;0,24000000
11,220000;0;0;0;0,20000000
10,300000;0;0;0;0,10000000
10,880000;0;0;1;0,28571429
11,200000;0;0;0;0,10000000
10,940000;0;0;0;0,16666667
11,800000;0;0;0;0,16666667
12,000000;0;0;0;0,45833333
11,320000;1;0;1;0,90625000
11,090000;0;0;1;0,21428571
11,230000;0;0;0;0,16666667
11,130000;0;0;1;0,30000000
12,000000;0;0;0;0,18367347
11,090000;1;0;0;0,12500000
11,490000;0;0;0;0,20000000
12,177500;0;0;0;0,35000000
12,090000;0;0;0;0,18750000
11,370000;0;0;1;0,12500000
11,190000;0;1;1;0,12000000
11,250000;0;1;0;0,14285714
11,280000;0;0;0;0,14285714
11,290000;0;0;1;0,37500000
11,140000;0;0;0;0,12500000
11,460000;0;0;1;0,38095238
12,810000;0;0;1;0,40277778
11,990000;0;0;0;1,10000000
11,165000;1;0;0;0,16666667
11,390000;0;0;0;0,16666667
12,090000;0;0;0;0,18750000
11,800000;0;0;1;0,27500000
12,190000;0;0;0;0,14814815
12,690000;0;0;0;0,25000000
11,190000;1;0;1;0,66666667
11,490000;0;0;1;0,20408163
10,770000;0;0;0;0,12345679
11,090000;0;0;0;0,16666667
11,640000;0;0;0;0,14285714
11,090000;1;0;0;0,39285714
11,935714;0;0;1;0,26666667
11,390000;0;1;1;0,34693878
10,710000;0;1;0;0,33333333
11,200000;0;0;1;0,75000000
11,400000;0;0;0;0,16666667
10,740000;0;0;1;0,36666667
11,190000;0;0;0;0,16666667
11,120000;0;0;1;0,57142857
 9,890000;0;0;0;0,20000000
10,630000;0;0;0;0,17857143
11,660000;0;0;1;0,64285714
10,740000;0;0;0;0,16666667
11,290000;0;1;0;0,20000000
11,800000;0;1;0;0,14285714
10,990000;0;0;1;0,20000000
11,170000;0;0;1;0,16666667
12,200000;0;0;1;0,75000000
11,170000;0;0;0;0,14285714
12,010000;0;0;0;0,13580247
11,135714;0;0;0;0,16666667
12,295000;0;0;1;0,16666667
11,690000;0;1;0;0,23333333
12,175714;0;0;0;0,47500000
11,800000;0;0;0;0,14285714
11,450000;0;0;0;0,22448980
12,156667;0;0;1;0,30000000
11,545000;0;0;0;0,16666667
11,995000;0;0;0;0,33333333
11,847143;0;0;1;1,85714286
10,980000;0;0;0;0,17187500
10,990000;0;0;0;0,16666667
11,640000;0;0;1;0,83333333
12,092857;0;0;0;0,70000000
10,390000;0;0;0;0,14285714
12,300000;0;0;1;0,57500000
11,070000;0;0;1;0,43333333
10,965000;0;0;0;0,14285714
11,330000;0;0;1;0,35714286
11,495000;0;0;0;0,20000000
11,995000;0;0;1;0,30952381
11,660000;0;0;1;0,30952381
10,890000;0;0;0;0,11111111
10,890000;0;0;0;0,25000000
11,980000;0;0;0;0,35714286
12,070000;0;0;0;0,61111111
11,790000;0;0;0;0,47916667
12,747500;0;0;0;0,16666667
10,646000;0;0;0;0,16666667
12,090000;0;0;1;0,37500000
10,980000;0;0;0;0,33333333
12,175714;0;0;0;0,16666667
11,590000;0;0;0;0,20000000
11,150000;0;0;0;0,44444444
12,600000;0;0;0;0,29166667
11,475714;0;0;0;0,14285714
10,640000;0;0;1;0,14285714
11,570000;0;0;0;0,20000000
11,000000;0;0;0;0,14285714
11,165000;1;0;0;0,14285714
12,000000;0;0;1;0,42857143
10,590000;0;0;0;0,25000000
11,435714;0;0;0;0,62500000
11,850000;1;0;0;0,50000000
12,075714;0;0;0;0,22857143
10,620000;0;0;0;0,16666667
11,290000;0;0;1;0,35000000
11,200000;0;0;0;0,36000000
12,250000;0;0;1;0,76666667
11,810000;0;0;1;0,67857143
10,690000;0;0;0;0,20000000
12,000000;0;0;1;0,26666667
12,490000;0;0;1;0,90476190
12,075000;0;0;1;0,23809524
11,610000;0;0;1;0,23333333
11,950000;0;0;0;0,54166667
11,050000;0;0;0;0,33333333
11,690000;0;0;0;1,10000000
11,135000;1;0;1;1,80000000
11,540000;0;0;1;0,40000000
11,210000;0;0;1;0,21250000
10,910000;0;0;1;0,12500000
11,363333;0;0;0;0,19047619
10,840000;1;0;1;0,40000000
11,460000;0;0;0;0,33333333
11,860000;0;0;1;0,77777778
11,390000;0;0;1;0,16666667
11,492000;0;0;1;1,50000000
11,800000;0;0;1;0,95000000
11,390000;0;0;0;0,11111111
12,190000;0;0;0;0,66666667
10,840000;0;0;1;0,16666667
11,040000;0;0;0;0,14285714
11,340000;0;0;0;0,16326531
11,875000;0;0;1;1,10000000
12,210000;0;0;0;0,26666667
11,306667;0;0;1;0,18750000
11,990000;0;1;1;0,23809524
11,690000;0;0;1;0,22222222
11,990000;1;0;0;0,16666667
11,025000;0;0;0;0,26562500
11,690000;0;0;0;1,10000000
11,890000;0;0;1;0,11111111
11,590000;0;1;0;0,23437500
11,320000;1;0;1;1,50000000
10,750000;0;0;0;0,18750000
11,390000;0;1;0;0,18367347
11,670000;0;0;0;0,60000000
11,190000;0;1;1;0,23333333
11,290000;0;0;0;0,14285714
11,290000;0;0;0;0,41666667
11,290000;0;1;0;0,16666667
11,966667;0;0;1;0,91666667
10,920000;0;0;0;0,18367347
11,350000;0;0;1;0,13580247
11,640000;0;0;0;0,16326531
11,200000;0;0;0;0,14814815
11,340000;0;0;0;0,23333333
11,995000;0;0;1;0,67857143
12,150000;0;1;1;0,57142857
12,200000;0;0;0;0,17857143
11,030000;0;0;1;0,15625000
11,490000;0;0;1;0,80000000
 9,990000;0;0;0;0,11111111
10,590000;0;0;0;0,12500000
10,540000;0;0;1;0,40476190
11,450000;0;0;0;0,10000000
11,142727;0;0;0;0,28571429
10,590000;0;0;0;0,14285714
11,920000;0;0;0;0,30000000
10,890000;0;1;0;0,17460317
10,690000;0;0;0;0,22448980
11,130000;0;0;0;0,20000000
11,350000;0;0;0;0,12500000
10,800000;0;0;0;0,20000000
10,680000;0;0;1;0,16666667
10,990000;1;0;0;0,43333333
12,690000;0;0;0;0,17857143
11,390000;0;1;0;0,16666667
11,150000;0;0;1;1,41666667
11,090000;0;1;0;0,16071429
11,400000;0;0;1;0,12500000
11,900000;0;0;0;0,25714286
10,650000;0;0;1;0,26785714
12,195000;0;0;0;0,44444444
10,890000;0;0;0;0,16326531
11,390000;0;0;0;0,16666667
11,800000;0;0;0;0,20000000
11,447143;0;0;0;0,13888889
11,050000;0;0;0;0,16666667
11,950000;0;0;1;0,50000000
10,900000;0;0;0;0,75000000
11,120000;1;0;1;1,28571429
11,100000;0;0;0;0,16666667
11,320000;1;0;1;1,00000000
11,440000;0;0;0;0,16666667
11,490000;0;0;0;0,12500000
11,990000;0;0;1;0,15000000
11,037500;0;0;1;0,16666667
12,190000;0;0;0;0,57142857
12,347143;0;0;1;0,67857143
11,147143;0;0;0;0,29629630
10,990000;0;0;0;0,23333333
10,870000;0;0;1;0,25000000
10,990000;0;0;0;0,16666667
11,260000;0;0;1;0,16666667
11,240000;1;0;0;0,58333333
11,390000;0;0;0;0,16666667
11,300000;0;0;1;0,14285714
10,850000;0;0;0;0,20000000
12,756667;0;0;0;0,23809524
11,147143;0;0;1;0,37142857
11,190000;0;0;1;0,25000000
11,800000;0;0;0;0,25000000
12,190000;0;0;0;0,25000000
10,990000;0;0;0;0,13580247
11,310000;0;0;0;0,50000000
10,992857;0;0;0;0,14285714
10,850000;0;0;0;0,12500000
11,690000;0;0;0;0,16666667
10,990000;0;0;0;0,43333333
11,070000;1;0;0;0,25000000
11,570000;0;0;0;0,16666667
11,320000;0;0;0;0,18750000
11,360000;0;0;0;0,14285714
11,170000;0;0;0;0,15625000
10,960000;0;0;0;0,25000000
11,270000;0;0;0;0,16666667
11,162500;0;0;1;0,30000000
11,200000;0;0;0;0,28000000
11,410000;0;0;1;0,32000000
11,340000;0;0;0;0,14285714
11,290000;0;0;1;1,70000000
12,070000;0;0;1;1,80000000
11,240000;0;0;1;0,23232323
11,336667;0;0;0;0,28000000
11,220000;0;0;0;0,36734694
10,920000;0;0;0;0,18367347
11,175000;0;0;0;0,16666667
11,410000;0;0;0;0,12500000
11,360000;0;0;1;0,46428571
11,247143;0;0;0;0,30000000
11,280000;1;0;1;0,45833333
11,610000;0;0;0;0,20000000
10,500000;0;0;0;0,18367347
11,090000;0;1;0;0,14285714
12,250000;1;0;0;0,26666667
10,640000;0;0;1;0,14285714
12,593333;0;0;0;0,19642857
11,290000;0;0;0;0,16666667
11,590000;0;0;1;0,53061224
11,250000;0;0;0;0,14285714
11,390000;0;0;0;0,25000000
10,970000;0;0;1;0,83333333
11,400000;0;1;0;0,18367347
11,125000;0;1;0;0,10000000
10,640000;0;0;1;0,52380952
11,580000;0;0;0;0,16071429
11,550000;0;0;0;0,25000000
11,270000;0;0;1;0,73333333
12,293333;0;0;1;0,79166667
12,070000;0;0;1;0,17187500
10,920000;0;0;0;0,14285714
11,090000;0;0;0;0,14285714
11,090000;0;0;0;0,16666667
11,280000;0;0;1;0,20000000
11,340000;0;0;0;0,12500000
11,090000;0;0;0;0,25000000
11,310000;0;0;0;0,20000000
11,847143;0;0;0;0,33333333
12,595000;0;0;1;1,00000000
10,890000;0;0;0;0,14285714
11,300000;0;0;0;0,14285714
11,545000;0;0;0;0,16666667
11,190000;0;0;0;0,25000000
11,130000;0;1;0;0,20000000
11,620000;0;0;0;0,11111111
10,580000;0;0;0;0,33333333
11,292857;0;0;0;0,16666667
10,990000;0;0;1;0,16666667
12,570000;0;0;0;0,23333333
12,863333;0;0;1;0,45000000
11,620000;0;0;0;0,20000000
11,360000;0;0;0;0,19047619
11,070000;0;0;0;0,20000000
11,390000;0;0;0;0,14814815
11,147143;0;0;0;0,33333333
11,340000;0;0;0;0,11111111
10,955000;0;0;0;0,14285714
11,690000;0;0;1;0,17187500
10,790000;0;0;0;0,16666667
11,580000;1;0;1;0,43750000
11,240000;0;0;0;0,12500000
11,175000;0;0;0;0,16666667
10,590000;0;0;0;0,20000000
12,530000;0;0;0;0,33333333
10,860000;0;0;0;0,16666667
11,090000;0;1;1;0,50000000
11,590000;0;0;0;0,20000000
11,392500;0;0;0;0,26190476
10,890000;0;0;1;0,12000000
11,290000;0;0;0;0,20000000
10,610000;0;0;0;0,20000000
11,140000;1;0;1;0,20000000
11,260000;1;0;0;0,60000000
11,390000;0;0;0;0,20000000
10,600000;1;0;0;0,20000000
12,190000;0;0;0;0,20000000
11,090000;0;0;1;0,50000000
10,870000;0;0;0;0,14285714
10,660000;0;0;0;0,16666667
11,250000;0;0;0;0,10000000
11,290000;0;0;0;0,16666667
10,990000;0;0;0;0,26666667
11,020000;0;0;0;0,20000000
10,690000;0;0;0;0,25000000
11,220000;0;0;0;0,14285714
10,930000;0;0;0;0,26190476
10,965000;0;0;0;0,20000000
10,967500;0;0;0;0,20000000
10,860000;0;0;0;0,12500000
10,690000;0;0;0;0,25000000
 9,990000;0;0;0;0,14285714
11,410000;0;0;0;0,14285714
11,350000;0;0;0;0,12500000
10,890000;0;0;1;0,86666667
11,280000;0;0;1;0,44000000
10,040000;0;0;0;0,10743802
11,290000;0;0;0;0,11111111
11,430000;0;0;0;0,14285714
10,920000;0;0;0;0,20000000
11,330000;0;0;0;0,16326531
11,220000;0;0;0;0,18750000
10,650000;0;0;0;0,14285714
11,340000;0;0;0;0,07692308
11,136667;1;0;0;0,17187500
11,190000;0;0;0;0,16666667
11,365000;0;0;0;0,12500000
10,790000;0;0;0;0,20000000
10,890000;0;0;1;0,16666667
10,790000;0;0;0;0,20000000
11,390000;0;0;0;0,11111111
11,935714;0;0;1;0,19444444
11,390000;0;0;0;0,14285714
11,340000;0;0;0;0,25000000
11,150000;0;0;1;0,30952381
11,390000;0;0;0;0,16666667
11,090000;0;1;0;0,12500000
10,890000;0;0;0;0,16666667
11,185000;0;0;0;0,14285714
10,990000;0;1;1;0,60000000
11,190000;0;0;0;0,16326531
10,480000;0;1;0;0,20000000
11,130000;0;0;0;0,25000000
12,165000;0;0;0;0,25000000
11,090000;0;0;0;0,16071429
10,765000;0;0;0;0,16666667
10,640000;0;0;0;0,25000000
10,810000;0;0;0;0,16071429
10,980000;0;0;0;0,20000000
10,690000;0;1;0;0,20000000
11,190000;0;0;0;0,20000000
11,200000;0;0;1;0,20000000
10,890000;0;0;0;0,33333333
10,840000;0;0;1;0,26562500
11,023333;0;0;0;0,20000000
11,970000;0;0;0;0,47619048
11,480000;0;0;0;0,16666667
11,740000;0;0;0;0,20408163
11,690000;0;0;0;0,14285714
11,502000;0;0;0;0,17857143
11,380000;0;0;0;0,14285714
11,280000;0;0;0;0,23809524
12,241538;0;0;1;0,71428571
12,193333;0;0;0;0,65000000
11,630000;1;0;1;0,44444444
11,963333;0;0;0;0,41666667
11,963333;0;0;0;0,36734694
11,710000;0;0;1;0,34375000
